state_code,State,District,City,Category,Sub-category,Micro-category,Product
13,Tripura,West Tripura,Agartala,Grocery,Household items,Rice,Pusa Rice
13,Tripura,North Tripura,Dharmanagar,Grocery,Household items,Rice,Basmati Rice
13,Tripura,North Tripura,Dharmanagar,Fish,Freshwater,Rohu,Rohu
13,Tripura,West Tripura,Agartala,Fish,Freshwater,Shidol,Shidol
13,Tripura,West Tripura,Agartala,Fish,Freshwater,Shidol,Shidol
13,Tripura,North Tripura,Dharmanagar,Fish,Freshwater,Shidol,Shidol
13,Tripura,West Tripura,Agartala,Grocery,Household items,Tea,Tea
13,Tripura,North Tripura,Dharmanagar,Grocery,Household items,Tea,Tea
13,Tripura,North Tripura,Dharmanagar,Grocery,Household items,Wheat,Wheat
14,Meghalaya,East Khasi Hills,Cherrapunjee,Vegetables,Bamboo,Bamboo shoot,Bamboo shoot
14,Meghalaya,East Khasi Hills,Shillong,Fruits,All season,Banana,Cavendish Banana
14,Meghalaya,East Khasi Hills,Shillong,Vegetables,Pods and Seeds,Beans,French Beans
14,Meghalaya,East Khasi Hills,Cherrapunjee,Meat,Red Meat,Beef,Beef
14,Meghalaya,East Khasi Hills,Cherrapunjee,Bakery,Baked products,Bread,Bread
14,Meghalaya,East Khasi Hills,Shillong,Bakery,Baked products,Bread,Bread
14,Meghalaya,East Khasi Hills,Cherrapunjee,Vegetables,Fruit-vegetables,Brinjal,Pusa Anmol Brinjal
14,Meghalaya,East Khasi Hills,Shillong,Bakery,Baked products,Brownie,Brownie
14,Meghalaya,East Khasi Hills,Shillong,Dairy products,Milk products,Butter,Butter
14,Meghalaya,East Khasi Hills,Shillong,Bakery,Pastry products,Cakes,Cakes
14,Meghalaya,East Khasi Hills,Shillong,Flowers,Pink flowers,Carnation,Carnation
14,Meghalaya,East Khasi Hills,Cherrapunjee,Fish,Freshwater,Carp,Common Carp
14,Meghalaya,East Khasi Hills,Cherrapunjee,Fish,Freshwater,Carp,Grass Carp
14,Meghalaya,East Khasi Hills,Cherrapunjee,Fish,Freshwater,Carp,Silver Carp
14,Meghalaya,East Khasi Hills,Shillong,Fish,Freshwater,Carp,Silver Carp
14,Meghalaya,East Khasi Hills,Shillong,Fish,Seawater,Catfish,Catfish
14,Meghalaya,East Khasi Hills,Shillong,Fish,Freshwater,Catla,Catla
14,Meghalaya,East Khasi Hills,Cherrapunjee,Dairy products,Milk products,Cheese,Cheese
14,Meghalaya,East Khasi Hills,Cherrapunjee,Flowers,Pink flowers,Cherry Blossom,Cherry Blossom
14,Meghalaya,East Khasi Hills,Shillong,Flowers,Pink flowers,Cherry Blossom,Cherry Blossom
14,Meghalaya,East Khasi Hills,Shillong,Meat,White Meat,Chicken,Chicken
14,Meghalaya,East Khasi Hills,Cherrapunjee,Flowers,Yellow flowers,Chrysanthemum,Chrysanthemum
14,Meghalaya,East Khasi Hills,Cherrapunjee,Grocery,Beverages,Coffee,Coffee
14,Meghalaya,East Khasi Hills,Cherrapunjee,Bakery,Baked products,Cookies,Cookies
14,Meghalaya,East Khasi Hills,Shillong,Bakery,Baked products,Cookies,Cookies
14,Meghalaya,East Khasi Hills,Cherrapunjee,Vegetables,Melons and Squash,Cucumber,Long Green Cucumber
14,Meghalaya,East Khasi Hills,Shillong,Vegetables,Melons and Squash,Cucumber,Straight Eight Cucumber
14,Meghalaya,East Khasi Hills,Cherrapunjee,Bakery,Pastry products,Cup-cakes,Cup-cakes
14,Meghalaya,East Khasi Hills,Cherrapunjee,Dairy products,Milk products,Curd,Dahi
14,Meghalaya,East Khasi Hills,Cherrapunjee,Flowers,Red flowers,Daisy,Gerbera Daisy
14,Meghalaya,East Khasi Hills,Cherrapunjee,Grocery,Household items,Dal,Moong Dal
14,Meghalaya,East Khasi Hills,Shillong,Grocery,Household items,Dal,Masoor Dal
14,Meghalaya,East Khasi Hills,Cherrapunjee,Meat,White Meat,Duck,Duck
14,Meghalaya,East Khasi Hills,Shillong,Meat,White Meat,Duck,Duck
14,Meghalaya,East Khasi Hills,Cherrapunjee,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
14,Meghalaya,East Khasi Hills,Shillong,Dairy products,Milk products,Ghee,Pure Ghee
14,Meghalaya,East Khasi Hills,Shillong,Vegetables,Melons and Squash,Gourd,Bitter Gourd
14,Meghalaya,East Khasi Hills,Cherrapunjee,Vegetables,Greens,Green leafy,Spinach
14,Meghalaya,East Khasi Hills,Cherrapunjee,Fruits,All season,Guava,Sardar Guava
14,Meghalaya,East Khasi Hills,Shillong,Fruits,Citrus Fruits,Lemon,Assam Lemon
14,Meghalaya,East Khasi Hills,Cherrapunjee,Fish,Freshwater,Mahseer,Golden Mahseer
14,Meghalaya,East Khasi Hills,Shillong,Fish,Freshwater,Mahseer,Golden Mahseer
14,Meghalaya,East Khasi Hills,Shillong,Flowers,Yellow flowers,Marigold,African Marigold
14,Meghalaya,East Khasi Hills,Cherrapunjee,Dairy products,Milk products,Milk,Liquid milk
14,Meghalaya,East Khasi Hills,Shillong,Dairy products,Milk products,Milk,Liquid milk
14,Meghalaya,East Khasi Hills,Cherrapunjee,Meat,Red Meat,Mutton,Mutton
14,Meghalaya,East Khasi Hills,Shillong,Meat,Red Meat,Mutton,Mutton
14,Meghalaya,East Khasi Hills,Shillong,Fruits,Citrus Fruits,Orange,Navel Orange
14,Meghalaya,East Khasi Hills,Shillong,Flowers,Purple flowers,Orchid,Foxtail Orchid
14,Meghalaya,East Khasi Hills,Cherrapunjee,Flowers,White flowers,Orchid,Cymbidium Orchid
14,Meghalaya,East Khasi Hills,Shillong,Dairy products,Milk products,Paneer,Paneer
14,Meghalaya,East Khasi Hills,Cherrapunjee,Fruits,Seasonal,Pear,Comice Pear
14,Meghalaya,East Khasi Hills,Cherrapunjee,Fruits,Tropical,Pineapple,Kew Pineapple
14,Meghalaya,East Khasi Hills,Shillong,Fruits,Tropical,Pineapple,Mauritius Pineapple
14,Meghalaya,East Khasi Hills,Cherrapunjee,Fruits,Stone Fruits,Plums,Plums
14,Meghalaya,East Khasi Hills,Cherrapunjee,Meat,Red Meat,Pork,Pork
14,Meghalaya,East Khasi Hills,Shillong,Meat,Red Meat,Pork,Pork
14,Meghalaya,East Khasi Hills,Shillong,Vegetables,Melons and Squash,Pumpkin,Pumpkin
14,Meghalaya,East Khasi Hills,Cherrapunjee,Grocery,Household items,Rice,Basmati Rice
14,Meghalaya,East Khasi Hills,Shillong,Grocery,Household items,Rice,Pusa Rice
14,Meghalaya,East Khasi Hills,Cherrapunjee,Grocery,Beverages,Tea,Tea
14,Meghalaya,East Khasi Hills,Shillong,Grocery,Beverages,Tea,Tea
14,Meghalaya,East Khasi Hills,Shillong,Grocery,Household items,Wheat,Wheat
15,Manipur,Bishnupur,Bishnupur,Fruits,All season,Banana,Cheeni Champa Banana
15,Manipur,Imphal,Imphal,Fruits,All season,Banana,Cavendish Banana
15,Manipur,Bishnupur,Bishnupur,Meat,Red Meat,Beef,Beef
15,Manipur,Imphal,Imphal,Meat,Red Meat,Beef,Beef
15,Manipur,Bishnupur,Bishnupur,Bakery,Baked products,Bread,Bread
15,Manipur,Imphal,Imphal,Bakery,Baked products,Bread,Bread
15,Manipur,Imphal,Imphal,Bakery,Baked products,Brownie,Brownie
15,Manipur,Imphal,Imphal,Dairy products,Milk products,Butter,Butter
15,Manipur,Bishnupur,Bishnupur,Flowers,Yellow flowers,Buttercup,Bulbous Buttercup
15,Manipur,Imphal,Imphal,Bakery,Pastry products,Cakes,Cakes
15,Manipur,Bishnupur,Bishnupur,Fish,Freshwater,Carp,Common Carp
15,Manipur,Bishnupur,Bishnupur,Fish,Freshwater,Carp,Pengba Carp
15,Manipur,Imphal,Imphal,Fish,Freshwater,Carp,Common Carp
15,Manipur,Imphal,Imphal,Fish,Freshwater,Carp,Pengba Carp
15,Manipur,Imphal,Imphal,Fish,Freshwater,Carp,Silver Carp
15,Manipur,Bishnupur,Bishnupur,Fish,Seawater,Catfish,Catfish
15,Manipur,Bishnupur,Bishnupur,Meat,White Meat,Chicken,Chicken
15,Manipur,Imphal,Imphal,Meat,White Meat,Chicken,Chicken
15,Manipur,Bishnupur,Bishnupur,Grocery,Beverages,Coffee,Coffee
15,Manipur,Bishnupur,Bishnupur,Bakery,Baked products,Cookies,Cookies
15,Manipur,Imphal,Imphal,Bakery,Baked products,Cookies,Cookies
15,Manipur,Bishnupur,Bishnupur,Vegetables,Brassica,Cruciferous vegetables,Cabbage
15,Manipur,Imphal,Imphal,Vegetables,Brassica,Cruciferous vegetables,Cabbage
15,Manipur,Imphal,Imphal,Vegetables,Brassica,Cruciferous vegetables,Cauliflower
15,Manipur,Bishnupur,Bishnupur,Bakery,Pastry products,Cup-cakes,Cup-cakes
15,Manipur,Bishnupur,Bishnupur,Dairy products,Milk products,Curd,Dahi
15,Manipur,Bishnupur,Bishnupur,Grocery,Household items,Dal,Moong Dal
15,Manipur,Imphal,Imphal,Grocery,Household items,Dal,Masoor Dal
15,Manipur,Bishnupur,Bishnupur,Meat,White Meat,Duck,Duck
15,Manipur,Bishnupur,Bishnupur,Fish,Freshwater,Fermented Fish,Ngari Fish
15,Manipur,Imphal,Imphal,Fish,Freshwater,Fermented Fish,Ngari Fish
15,Manipur,Imphal,Imphal,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
15,Manipur,Bishnupur,Bishnupur,Dairy products,Milk products,Ghee,Pure Ghee
15,Manipur,Imphal,Imphal,Fruits,All season,Guava,Allahabad Safeda Guava
15,Manipur,Bishnupur,Bishnupur,Flowers,Red flowers,Hibiscus,Hibiscus rosa
15,Manipur,Imphal,Imphal,Flowers,Red flowers,Hibiscus,Hibiscus rosa
15,Manipur,Bishnupur,Bishnupur,Dairy products,Frozen desserts,Ice-cream,Ice-cream
15,Manipur,Bishnupur,Bishnupur,Fruits,Citrus Fruits,Lemon,Italian Lemon
15,Manipur,Bishnupur,Bishnupur,Flowers,Pink flowers,Lily,Shirui Lily
15,Manipur,Imphal,Imphal,Flowers,Pink flowers,Lily,Shirui Lily
15,Manipur,Bishnupur,Bishnupur,Dairy products,Milk products,Milk,Liquid milk
15,Manipur,Imphal,Imphal,Dairy products,Milk products,Milk,Liquid milk
15,Manipur,Imphal,Imphal,Meat,Red Meat,Mutton,Mutton
15,Manipur,Bishnupur,Bishnupur,Vegetables,Pods and Seeds,Okra,Lady finger
15,Manipur,Bishnupur,Bishnupur,Vegetables,Roots and Tubers,Onion,Pusa Ratnar Onion
15,Manipur,Bishnupur,Bishnupur,Fruits,Citrus Fruits,Orange,Navel Orange
15,Manipur,Imphal,Imphal,Fruits,Citrus Fruits,Orange,Mandarin Orange
15,Manipur,Imphal,Imphal,Dairy products,Milk products,Paneer,Paneer
15,Manipur,Bishnupur,Bishnupur,Fruits,Tropical,Papaya,Honeydew Papaya
15,Manipur,Bishnupur,Bishnupur,Vegetables,Pods and Seeds,Peas,Green Peas
15,Manipur,Imphal,Imphal,Vegetables,Pods and Seeds,Peas,Green Peas
15,Manipur,Imphal,Imphal,Fruits,Tropical,Pineapple,Queen Pineapple
15,Manipur,Bishnupur,Bishnupur,Meat,Red Meat,Pork,Pork
15,Manipur,Imphal,Imphal,Meat,Red Meat,Pork,Pork
15,Manipur,Bishnupur,Bishnupur,Grocery,Household items,Rice,Basmati Rice
15,Manipur,Imphal,Imphal,Grocery,Household items,Rice,Black Rice
15,Manipur,Bishnupur,Bishnupur,Grocery,Beverages,Tea,Tea
15,Manipur,Imphal,Imphal,Grocery,Beverages,Tea,Tea
15,Manipur,Imphal,Imphal,Vegetables,Fruit-vegetables,Tomato,Sona Cherry Tomato
15,Manipur,Imphal,Imphal,Flowers,Blue flowers,Water Lily,Blue water Lily
15,Manipur,Imphal,Imphal,Flowers,Pink flowers,Water Lily,Pink water Lily
15,Manipur,Bishnupur,Bishnupur,Flowers,White flowers,Water Lily,White water Lily
15,Manipur,Imphal,Imphal,Grocery,Household items,Wheat,Wheat
16,Mizoram,Aizawl,Aizawl,Flowers,Red flowers,Anthurium,Red Anthurium
16,Mizoram,Aizawl,Aizawl,Fruits,All season,Banana,Jahaji Banana
16,Mizoram,Champhai,Champhai,Fruits,All season,Banana,Cheeni Champa Banana
16,Mizoram,Aizawl,Aizawl,Meat,Red Meat,Beef,Beef
16,Mizoram,Aizawl,Aizawl,Bakery,Baked products,Bread,Bread
16,Mizoram,Champhai,Champhai,Bakery,Baked products,Bread,Bread
16,Mizoram,Champhai,Champhai,Vegetables,Fruit-vegetables,Brinjal,Pusa Purple Brinjal
16,Mizoram,Champhai,Champhai,Bakery,Baked products,Brownie,Brownie
16,Mizoram,Aizawl,Aizawl,Dairy products,Milk products,Butter,Butter
16,Mizoram,Aizawl,Aizawl,Bakery,Pastry products,Cakes,Cakes
16,Mizoram,Aizawl,Aizawl,Fish,Seawater,Catfish,Catfish
16,Mizoram,Aizawl,Aizawl,Fish,Freshwater,Catla,Catla
16,Mizoram,Champhai,Champhai,Dairy products,Milk products,Cheese,Cheese
16,Mizoram,Aizawl,Aizawl,Meat,White Meat,Chicken,Chicken
16,Mizoram,Champhai,Champhai,Meat,White Meat,Chicken,Chicken
16,Mizoram,Champhai,Champhai,Grocery,Beverages,Coffee,Coffee
16,Mizoram,Aizawl,Aizawl,Bakery,Baked products,Cookies,Cookies
16,Mizoram,Aizawl,Aizawl,Bakery,Baked products,Cookies,Cookies
16,Mizoram,Champhai,Champhai,Bakery,Pastry products,Cup-cakes,Cup-cakes
16,Mizoram,Aizawl,Aizawl,Dairy products,Milk products,Curd,Dahi
16,Mizoram,Champhai,Champhai,Flowers,Pink flowers,Dahlia,Pink Sylvia Dahlia
16,Mizoram,Champhai,Champhai,Flowers,Red flowers,Daisy,Gerbera Daisy
16,Mizoram,Aizawl,Aizawl,Grocery,Household items,Dal,Moong Dal
16,Mizoram,Champhai,Champhai,Grocery,Household items,Dal,Masoor Dal
16,Mizoram,Champhai,Champhai,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
16,Mizoram,Champhai,Champhai,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
16,Mizoram,Aizawl,Aizawl,Vegetables,All season,Ginger,Ginger
16,Mizoram,Champhai,Champhai,Vegetables,All season,Ginger,Ginger
16,Mizoram,Champhai,Champhai,Vegetables,Melons and Squash,Gourd,Ash Gourd
16,Mizoram,Champhai,Champhai,Vegetables,Melons and Squash,Gourd,Bitter Gourd
16,Mizoram,Champhai,Champhai,Fish,Freshwater,Hilsa,Ilish
16,Mizoram,Aizawl,Aizawl,Fish,Seawater,Kingfish,Burmese Kingfish
16,Mizoram,Champhai,Champhai,Fish,Seawater,Kingfish,Burmese Kingfish
16,Mizoram,Aizawl,Aizawl,Fruits,Citrus Fruits,Lemon,Assam Lemon
16,Mizoram,Champhai,Champhai,Fish,Seawater,Mackerel,King Mackerel
16,Mizoram,Aizawl,Aizawl,Dairy products,Milk products,Milk,Liquid milk
16,Mizoram,Champhai,Champhai,Dairy products,Milk products,Milk,Liquid milk
16,Mizoram,Champhai,Champhai,Meat,Red Meat,Mutton,Mutton
16,Mizoram,Champhai,Champhai,Fruits,Seasonal,Oil Palm,African Oil Palm
16,Mizoram,Aizawl,Aizawl,Vegetables,Pods and Seeds,Okra,Lady finger
16,Mizoram,Champhai,Champhai,Fruits,Citrus Fruits,Orange,Mandarin Orange
16,Mizoram,Aizawl,Aizawl,Dairy products,Milk products,Paneer,Paneer
16,Mizoram,Aizawl,Aizawl,Fruits,Tropical,Passion fruit,Mizo Passion fruit
16,Mizoram,Champhai,Champhai,Fruits,Tropical,Passion fruit,Mizo Passion fruit
16,Mizoram,Aizawl,Aizawl,Vegetables,Pods and Seeds,Peas,Green Peas
16,Mizoram,Aizawl,Aizawl,Fruits,Tropical,Pineapple,Mauritius Pineapple
16,Mizoram,Aizawl,Aizawl,Meat,Red Meat,Pork,Pork
16,Mizoram,Champhai,Champhai,Meat,Red Meat,Pork,Pork
16,Mizoram,Aizawl,Aizawl,Vegetables,Melons and Squash,Pumpkin,Pumpkin
16,Mizoram,Aizawl,Aizawl,Grocery,Household items,Rice,Pusa Rice
16,Mizoram,Champhai,Champhai,Grocery,Household items,Rice,Bora Saul Rice
16,Mizoram,Aizawl,Aizawl,Flowers,Red flowers,Senhri,Red Senhri
16,Mizoram,Champhai,Champhai,Flowers,Red flowers,Senhri,Red Senhri
16,Mizoram,Aizawl,Aizawl,Flowers,Yellow flowers,Sunflower,Sunflower
16,Mizoram,Aizawl,Aizawl,Grocery,Household items,Tea,Tea
16,Mizoram,Champhai,Champhai,Grocery,Household items,Tea,Tea
16,Mizoram,Aizawl,Aizawl,Grocery,Household items,Wheat,Wheat
17,Nagaland,Dimapur,Dimapur,Fruits,All season,Apple,Naga Apple
17,Nagaland,Dimapur,Dimapur,Fruits,All season,Apple,Naga Apple
17,Nagaland,Kohima,Kohima,Vegetables,Bamboo,Bamboo shoot,Bamboo shoot
17,Nagaland,Kohima,Kohima,Vegetables,Pods and Seeds,Beans,French Beans
17,Nagaland,Dimapur,Dimapur,Meat,Red Meat,Beef,Beef
17,Nagaland,Kohima,Kohima,Bakery,Baked products,Bread,Bread
17,Nagaland,Kohima,Kohima,Meat,Red Meat,Buffalo,Buffalo
17,Nagaland,Dimapur,Dimapur,Dairy products,Milk products,Butter,Butter
17,Nagaland,Kohima,Kohima,Bakery,Pastry products,Cakes,Cakes
17,Nagaland,Dimapur,Dimapur,Bakery,Pastry products,Cakes,Cakes
17,Nagaland,Kohima,Kohima,Fish,Freshwater,Carp,Mrigal Carp
17,Nagaland,Dimapur,Dimapur,Fish,Freshwater,Carp,Grass Carp
17,Nagaland,Kohima,Kohima,Vegetables,Roots and Tubers,Carrot,Red Carrot
17,Nagaland,Dimapur,Dimapur,Vegetables,Roots and Tubers,Carrot,Red Carrot
17,Nagaland,Kohima,Kohima,Fish,Seawater,Catfish,Catfish
17,Nagaland,Dimapur,Dimapur,Fish,Seawater,Catfish,Catfish
17,Nagaland,Kohima,Kohima,Meat,White Meat,Chicken,Chicken
17,Nagaland,Dimapur,Dimapur,Grocery,Beverages,Coffee,Coffee
17,Nagaland,Kohima,Kohima,Bakery,Baked products,Cookies,Cookies
17,Nagaland,Dimapur,Dimapur,Bakery,Baked products,Cookies,Cookies
17,Nagaland,Dimapur,Dimapur,Bakery,Pastry products,Cup-cakes,Cup-cakes
17,Nagaland,Kohima,Kohima,Dairy products,Milk products,Curd,Dahi
17,Nagaland,Kohima,Kohima,Grocery,Household items,Dal,Masoor Dal
17,Nagaland,Dimapur,Dimapur,Grocery,Household items,Dal,Urad Dal
17,Nagaland,Kohima,Kohima,Meat,White Meat,Duck,Duck
17,Nagaland,Dimapur,Dimapur,Vegetables,All season,Garlic,Garlic
17,Nagaland,Dimapur,Dimapur,Dairy products,Milk products,Ghee,Pure Ghee
17,Nagaland,Dimapur,Dimapur,Dairy products,Milk products,Ghee,Pure Ghee
17,Nagaland,Kohima,Kohima,Vegetables,Greens,Green leafy,Spinach
17,Nagaland,Dimapur,Dimapur,Vegetables,Greens,Green leafy,Spinach
17,Nagaland,Kohima,Kohima,Fruits,All season,Guava,Sardar Guava
17,Nagaland,Kohima,Kohima,Dairy products,Frozen desserts,Ice-cream,Ice-cream
17,Nagaland,Kohima,Kohima,Flowers,White flowers,Jasmine,Coral Jasmine
17,Nagaland,Kohima,Kohima,Fruits,Citrus Fruits,Lemon,Assam Lemon
17,Nagaland,Kohima,Kohima,Fish,Freshwater,Mahseer,Chocolate Mahseer
17,Nagaland,Dimapur,Dimapur,Fish,Freshwater,Mahseer,Chocolate Mahseer
17,Nagaland,Kohima,Kohima,Dairy products,Milk products,Milk,Liquid milk
17,Nagaland,Dimapur,Dimapur,Dairy products,Milk products,Milk,Liquid milk
17,Nagaland,Kohima,Kohima,Fish,Freshwater,Murrel,Snakehead Murrel
17,Nagaland,Dimapur,Dimapur,Meat,Red Meat,Mutton,Mutton
17,Nagaland,Kohima,Kohima,Flowers,Pink flowers,Orchid,Foxtail Orchid
17,Nagaland,Dimapur,Dimapur,Flowers,Pink flowers,Orchid,Foxtail Orchid
17,Nagaland,Kohima,Kohima,Dairy products,Milk products,Paneer,Paneer
17,Nagaland,Dimapur,Dimapur,Fruits,Stone Fruits,Peach,Peach
17,Nagaland,Kohima,Kohima,Fruits,Seasonal,Pear,Bartlett Pear
17,Nagaland,Kohima,Kohima,Fruits,Tropical,Pineapple,Kew Pineapple
17,Nagaland,Dimapur,Dimapur,Fruits,Tropical,Pineapple,Queen Pineapple
17,Nagaland,Kohima,Kohima,Meat,Red Meat,Pork,Pork
17,Nagaland,Dimapur,Dimapur,Meat,Red Meat,Pork,Pork
17,Nagaland,Dimapur,Dimapur,Vegetables,Roots and Tubers,Potato,Kufri Chandramukhi Potato
17,Nagaland,Kohima,Kohima,Flowers,Purple flowers,Rhododendron,Rhododendron
17,Nagaland,Dimapur,Dimapur,Flowers,Purple flowers,Rhododendron,Rhododendron
17,Nagaland,Kohima,Kohima,Grocery,Household items,Rice,Bao Dhaan Rice
17,Nagaland,Dimapur,Dimapur,Grocery,Household items,Rice,Black Rice
17,Nagaland,Dimapur,Dimapur,Flowers,Red flowers,Rose,Red Rose
17,Nagaland,Kohima,Kohima,Grocery,Household items,Tea,Tea
17,Nagaland,Dimapur,Dimapur,Grocery,Household items,Tea,Tea
17,Nagaland,Kohima,Kohima,Grocery,Household items,Wheat,Wheat
18,Jammu & Kashmir,Jammu,Jammu,Fruits,All season,Apple,Kashmiri Apple
18,Jammu & Kashmir,Srinagar,Srinagar,Fruits,All season,Apple,Kashmiri Apple
18,Jammu & Kashmir,Rajouri,Rajouri,Fruits,All season,Apple,Kashmiri Apple
18,Jammu & Kashmir,Pulwama,Pulwama,Fruits,All season,Apple,Kashmiri Apple
18,Jammu & Kashmir,Anantnag,Anantnag,Fruits,Stone Fruits,Apricot,Kashmiri Apricot
18,Jammu & Kashmir,Pulwama,Pulwama,Fruits,Stone Fruits,Apricot,Kashmiri Apricot
18,Jammu & Kashmir,Jammu,Jammu,Vegetables,Pods and Seeds,Beans,French Beans
18,Jammu & Kashmir,Jammu,Jammu,Meat,Red Meat,Beef,Beef
18,Jammu & Kashmir,Srinagar,Srinagar,Meat,Red Meat,Beef,Beef
18,Jammu & Kashmir,Rajouri,Rajouri,Meat,Red Meat,Beef,Beef
18,Jammu & Kashmir,Pulwama,Pulwama,Meat,Red Meat,Beef,Beef
18,Jammu & Kashmir,Jammu,Jammu,Bakery,Baked products,Bread,Bread
18,Jammu & Kashmir,Rajouri,Rajouri,Bakery,Baked products,Bread,Bread
18,Jammu & Kashmir,Anantnag,Anantnag,Bakery,Baked products,Bread,Bread
18,Jammu & Kashmir,Rajouri,Rajouri,Bakery,Baked products,Brownie,Brownie
18,Jammu & Kashmir,Pulwama,Pulwama,Bakery,Baked products,Brownie,Brownie
18,Jammu & Kashmir,Jammu,Jammu,Dairy products,Milk products,Butter,Butter
18,Jammu & Kashmir,Anantnag,Anantnag,Dairy products,Milk products,Butter,Butter
18,Jammu & Kashmir,Srinagar,Srinagar,Bakery,Pastry products,Cakes,Cakes
18,Jammu & Kashmir,Rajouri,Rajouri,Flowers,Pink flowers,Carnation,Carnation
18,Jammu & Kashmir,Jammu,Jammu,Fish,Freshwater,Carp,Grass Carp
18,Jammu & Kashmir,Rajouri,Rajouri,Fish,Freshwater,Carp,Silver Carp
18,Jammu & Kashmir,Pulwama,Pulwama,Fish,Freshwater,Carp,Common Carp
18,Jammu & Kashmir,Srinagar,Srinagar,Fish,Freshwater,Catla,Catla
18,Jammu & Kashmir,Pulwama,Pulwama,Dairy products,Milk products,Cheese,Cheese
18,Jammu & Kashmir,Jammu,Jammu,Meat,White Meat,Chicken,Chicken
18,Jammu & Kashmir,Rajouri,Rajouri,Meat,White Meat,Chicken,Chicken
18,Jammu & Kashmir,Anantnag,Anantnag,Meat,White Meat,Chicken,Chicken
18,Jammu & Kashmir,Pulwama,Pulwama,Meat,White Meat,Chicken,Chicken
18,Jammu & Kashmir,Rajouri,Rajouri,Grocery,Beverages,Coffee,Coffee
18,Jammu & Kashmir,Anantnag,Anantnag,Grocery,Beverages,Coffee,Coffee
18,Jammu & Kashmir,Jammu,Jammu,Bakery,Baked products,Cookies,Cookies
18,Jammu & Kashmir,Pulwama,Pulwama,Bakery,Baked products,Cookies,Cookies
18,Jammu & Kashmir,Anantnag,Anantnag,Bakery,Baked products,Cookies,Cookies
18,Jammu & Kashmir,Jammu,Jammu,Flowers,Purple flowers,Crocus,Saffron Crocus
18,Jammu & Kashmir,Pulwama,Pulwama,Flowers,Purple flowers,Crocus,Saffron Crocus
18,Jammu & Kashmir,Jammu,Jammu,Vegetables,Brassica,Cruciferous vegetables,Cabbage
18,Jammu & Kashmir,Srinagar,Srinagar,Vegetables,Brassica,Cruciferous vegetables,Cauliflower
18,Jammu & Kashmir,Rajouri,Rajouri,Vegetables,Brassica,Cruciferous vegetables,Cabbage
18,Jammu & Kashmir,Anantnag,Anantnag,Vegetables,Brassica,Cruciferous vegetables,Broccoli
18,Jammu & Kashmir,Anantnag,Anantnag,Vegetables,Melons and Squash,Cucumber,Long Green Cucumber
18,Jammu & Kashmir,Srinagar,Srinagar,Bakery,Pastry products,Cup-cakes,Cup-cakes
18,Jammu & Kashmir,Rajouri,Rajouri,Dairy products,Milk products,Curd,Dahi
18,Jammu & Kashmir,Jammu,Jammu,Grocery,Household items,Dal,Moong Dal
18,Jammu & Kashmir,Srinagar,Srinagar,Grocery,Household items,Dal,Arhar Dal
18,Jammu & Kashmir,Rajouri,Rajouri,Grocery,Household items,Dal,Urad Dal
18,Jammu & Kashmir,Pulwama,Pulwama,Grocery,Household items,Dal,Moong Dal
18,Jammu & Kashmir,Rajouri,Rajouri,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
18,Jammu & Kashmir,Anantnag,Anantnag,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
18,Jammu & Kashmir,Pulwama,Pulwama,Vegetables,All season,Garlic,Garlic
18,Jammu & Kashmir,Srinagar,Srinagar,Dairy products,Milk products,Ghee,Pure Ghee
18,Jammu & Kashmir,Rajouri,Rajouri,Dairy products,Milk products,Ghee,Pure Ghee
18,Jammu & Kashmir,Jammu,Jammu,Fruits,All season,Guava,Lalit Guava
18,Jammu & Kashmir,Pulwama,Pulwama,Dairy products,Frozen desserts,Ice-cream,Ice-cream
